Name,MHETHANOL - TOT RETURN IND,KOLMAR KOREA HOLDINGS - TOT RETURN IND,CHEIL GRG.WHEEL IND. - TOT RETURN IND,SEJONG INDUSTRIAL - TOT RETURN IND,SHINHWASILUP - TOT RETURN IND,SSANGYONG CEMENT INDL. - TOT RETURN IND,KYUNGBANG - TOT RETURN IND,KOREA AIRPORT SER. - TOT RETURN IND,BOLAK - TOT RETURN IND,G2R - TOT RETURN IND
2008-12-31,10.726544929165005,9.175425837161644,1.4051195695236274,4.26762953275297,12.155231785110931,37.95006485829191,7.663057186676259,0.7367947154968135,3.615127140969676,-6.634018865474101
2009-01-30,12.921042573616948,4.690012449715031,-7.333512891604688,14.17388712382408,-0.8880836957104066,-9.733344081351003,13.18934997413228,-1.3172956376196865,1.0135725466131618,-4.500586447819277
2009-02-27,-12.233975995351809,7.851787707097468,-9.804964572932384,-8.075836927229396,14.521668679976596,-13.405067963256823,-7.764943483949338,2.248366613319419,9.580888923555175,-16.943910529287542
2009-03-31,2.035418830116864,25.45832992906547,5.992262108560542,16.8739639706736,7.436459142270824,24.928486836029595,11.570661491634926,11.200058740064733,16.770690398493304,3.0507609023886495
2009-04-30,2.9744426762750464,5.558940742308405,11.547443177690653,23.985587708679024,22.95782149659855,34.160847840111686,57.51071944903501,10.668340770605766,17.33364618649853,8.187562418285044
2009-05-29,0.9721398659626956,-13.17403570903073,1.8436928307148825,13.171200536301075,20.298619974691157,-22.254337124217738,9.637042259784323,2.207137516398383,8.103719388241704,34.89104217951598
2009-06-30,-8.759053678427176,-5.361699501365447,1.5602014314685775,-16.860740966758136,-22.31515083145794,-18.287170809943554,6.828546373720457,-11.233298025718419,-14.820444256100807,10.50023931923958
2009-07-31,-4.134462584326837,13.70804032396098,-2.8753207639608647,4.204743302709968,15.332621887848319,27.14547660179507,7.316539231072383,8.428855871244956,9.280118949878258,-3.804329829196096
2009-08-31,3.605069046189069,16.097335397681523,5.282094605235965,21.174073904529145,-20.09513567626975,3.6396244608464023,-14.499026169232998,2.074533995218175,56.13752722740646,-6.403380942756431
2009-09-30,0.705237082733845,-20.409975178127038,-4.48862486463284,0.6652084820479409,1.815187007878638,15.151542428422538,2.7973139820510085,-5.268050920084555,52.55263274065296,-12.765451246416504
2009-10-30,3.7944464305954106,0.9065600598370693,-3.2003676005413872,-0.829551412532048,-6.177515025108615,-16.898651909591855,-4.947946017206917,-1.7152724733164426,-21.86262108227659,2.781871130433089
2009-11-30,-5.388282051641102,3.9858903490370245,4.768665426737417,2.146838697263842,1.5826672996507973,-3.693325504568268,-17.366344740309714,-4.501862461375072,-20.40731720810305,-0.4583041810579225
2009-12-31,-0.8965654587661298,4.527795910627397,4.442191434903986,9.977801101522221,7.5103413116687,13.623594402370909,10.233875080121457,8.230336468727906,24.707034181347165,9.623092424004476
2010-01-29,-0.5418232015903968,11.608063073439734,-10.69791805521465,-0.6128625631732554,-14.81987536778444,-18.236221629100235,-8.9492128643899,7.837688770315321,-26.071747580140503,-9.196173451803702
2010-02-26,-6.35746394710468,8.04299862451785,5.8314870343039615,25.40507598170141,-3.1745720559896107,-3.7660574374539735,-4.793702234210251,-7.992183271273401,6.132660042202076,-6.636979330592663
2010-03-31,-9.513650839020382,14.103362260297203,7.523174750053574,6.0194089400891215,17.99444742377405,1.183594779229935,8.55215176390356,18.897625554592334,-5.967129332545529,-1.9842881125330614
2010-04-30,-4.116253146627535,-3.6872822256889926,16.97558154131995,-2.1574529463820546,24.329181372224262,-17.834898476675765,-5.475026305048125,7.728780439866867,0.16525715824728948,-1.6113088518124208
2010-05-31,-11.846404267426003,-5.690791549553609,-20.79922534524501,29.083550993068563,-27.989090166842434,-19.04333633293307,-10.008515994066602,-2.63103734618646,-11.402632066246188,-6.505858415310417
2010-06-30,-2.908273992128585,29.207257291087263,4.820470721939607,4.6133177831158,4.255101409559625,1.8648559078072502,6.931390535211168,2.63103734618646,-8.938935801628212,0.9707277492834621
2010-07-30,6.093744394568645,18.617512610994513,4.002395537398495,0.40857176346165147,11.515532968851971,-4.747640681250864,-3.6370113540199256,-5.708759445682343,10.959533116778886,-3.9462250170003266
2010-08-31,-14.376893466508545,-5.925587979991143,1.4193202173653496,-2.898273996423306,10.801195833807764,12.422029482522046,6.280348656120083,-2.6599346549974534,-11.365092210261718,-1.1203983633170544
2010-09-30,-7.966859130158177,26.526470825845028,12.436910700421855,18.02185519119961,-4.880282367925659,16.29959463422246,2.1503649321100937,6.461837091531031,8.596000674820647,6.453506923721353
2010-10-29,4.855858482419784,1.2183747557473978,3.1621814713563623,-3.5724749670077216,14.842802646422104,-4.181843712807165,-1.284662215731558,11.040168403752215,6.172403498246215,17.092599078674375
2010-11-30,-10.281429684955956,-5.430490450171455,-7.1690195066968165,-8.33762633451931,-8.545260323873372,-4.197044560489349,-1.7392928547268482,0.7514420414534762,-16.207018083194225,-3.174729046568192
2010-12-31,-10.03851176844588,-4.397366447853468,8.915270543097353,-1.8168944077798344,-2.6111804388987636,6.758335652213354,6.178913211438974,-1.304165848851735,2.833253885121767,-2.296751675059916
2011-01-31,10.831285858676942,-12.954403425919292,-4.582397941291028,5.579452450177325,-8.971125238285449,4.350627042739141,0.41387315673571123,8.901820174812336,-0.2005782042295401,-0.47593833342087777
2011-02-28,5.383861516383437,-7.912250436717727,7.985997583200444,-8.490433131664155,-12.552056238951437,-11.108962694952496,-8.176356223414416,-16.05177640579507,-5.886197399647841,-0.9680797935407881
2011-03-31,-9.741497854698888,13.26618357955498,-4.629571454454506,16.316067997055317,13.88496848894345,25.74766863909632,-3.1894365090548327,5.826765407148304,-2.8525264122260197,2.398285128912203
2011-04-29,-1.9994001595195598,2.1052464789039327,10.741709786835774,37.759837303713354,-14.494544272395604,-18.09830099739278,5.844448094208676,-7.12937610857427,27.477448283783623,-2.398285128912203
2011-05-31,-1.697257307486666,-10.419890264332743,-7.8986318009369505,-4.01111455169989,-4.057558493966962,4.730054092962899,18.667723029039607,-4.2614823246199585,-18.738724471909762,-2.4572191443571256
2011-06-30,-1.2054563053924383,-6.261040965691311,6.591222575926015,4.744920427178112,-14.359397977224742,-4.154411927768908,-9.097152215977644,4.9736657282698715,10.819692858549157,-1.501899534015383
2011-07-29,-2.1053409197832273,20.514074734408716,-1.7019694145735897,-2.7188749152483815,3.256662306758429,-3.4176756451497425,-5.715720138796421,2.5703362928555684,2.532708241263748,0.9009506328503392
2011-08-31,-20.55828944170175,-4.486284603400925,3.3754559245527282,-31.563853970143718,-22.671920575833138,-20.402429323944915,-3.854850674265542,-13.831825611123527,-17.51853994809558,-12.906375489328958
2011-09-30,0.8655252561075244,-31.469666827891807,5.039840566530707,-7.490545760236422,-9.84420845274645,-18.16467090530578,-16.277608689581857,-16.21266316078831,-2.3672693310940573,-0.3462398007092027
2011-10-31,15.906311045495958,22.135485393158927,-4.115381455618028,16.363132234354705,10.732845054078322,0.12774112871811738,-3.131767015943243,1.852077774523675,0.6472107797288906,3.0417916167578163
2011-11-30,-15.048212891600254,8.014960419717454,-1.1073302377671013,-12.726008446955817,-10.238382656370959,-8.107160560184523,1.9947570925588742,-6.801140214691959,4.656271910626497,-0.11221246735697576
2011-12-30,15.415067982725805,1.9723621140316894,2.7901791210409144,-17.2663211941412,15.074986163731108,-0.4857185448461365,-2.5265200627198503,2.069422521043851,2.444907419504805,0.22963348853410892
2012-01-31,10.920718380885042,3.707758784891624,-2.060692603411063,1.2908661419614553,3.401356861422844,11.961046039761225,9.840744075601116,6.157932811519373,13.909461850929805,-2.522617358904977
2012-02-29,32.63316498879707,7.955565086913641,-0.37167714498238524,4.1851568046185506,18.649304531353472,17.954048686530612,13.955245274350503,5.3668873830474695,15.562175321502814,0.46391132456262696
2012-03-30,-15.334163425951797,4.922395089609211,-1.1464509548581248,-0.8233807373197344,-10.227680953408758,-9.799557699752937,-4.292594721874821,1.5831585950031979,-9.43851645928726,0.4617691214905406
2012-04-30,-18.954120444645017,2.207836006604147,-8.92711068537082,6.789397162221178,3.032507542905183,-4.558143823263405,-14.614264362525908,-9.588005865805727,-3.3550907548710818,-5.075143579938057
2012-05-31,-4.436073624899262,18.758796633437225,1.4518402699834176,0.0,-7.353827977219218,-17.642510329450054,-11.841885251168982,-6.495663879797231,-8.546838830973691,-22.890511357705723
2012-06-29,17.1188929839583,2.678512204894723,6.509751000340458,3.041041019782842,2.772354973937574,10.230186548011888,6.096327577742144,-0.5051190684812745,4.006228042028859,5.624195862433101
2012-07-31,-6.848371586067348,-8.74135552355888,0.38732715554488095,-8.599103605891845,-3.578045320005696,-9.358053736630456,-1.4077327062574696,-12.17866183833367,0.35589979539478733,3.528759708626339
2012-08-31,10.031395556013578,22.31392317437484,2.2854206766511176,3.213256743691062,2.794471326042647,19.934704027316073,7.254937064589839,3.5540998340438,10.624057314995383,-5.7143021173015285
2012-09-28,-5.26264141691879,12.968389405089287,0.9401746512532227,16.370623546145335,8.667310954214003,12.627091328409579,3.879209863336275,4.493229086920003,-0.4780146008926067,0.0
2012-10-31,-9.606846940967362,28.76782782421241,0.745826846268205,-17.963751865354283,-5.948812108280688,-2.3316674354009415,-0.980638939745937,0.17576413078757014,5.471829323672406,0.7315422547895523
2012-11-30,-5.957180543562934,51.669094291399276,-0.37221810263998734,-8.81055470757186,-0.7685003191042483,-4.252190631720509,2.433442035251776,-3.9356750280476582,-2.6193407896745846,-5.548930509175065
2012-12-31,-3.031276932157656,-12.107463757011594,2.605962704056086,4.940010624384605,-1.5599395235041058,6.9222106145821805,3.328384356005021,0.3574300703498068,2.768975532848561,5.073346334011397
2013-01-31,15.388593909405923,-11.90238617196604,13.930057843615451,-6.088953322133861,-0.80679949549749,19.209740809604625,-3.52120988013942,2.7398974188114877,3.330181457423098,1.3518819713571162
2013-02-28,-2.1937576719389895,9.90225757368437,-1.6379704021703745,3.5246621215158314,9.276835863021216,15.225740040167235,4.299394500449871,-3.4836863244051663,6.759384717029171,10.326575962680895
2013-03-29,7.480085626193578,11.826939333339936,3.73356518253658,15.970391699926267,1.8266592958463335,-1.641161488099474,2.838798394151887,4.380553322681191,-8.562086008931047,6.000607292683124
2013-04-30,6.822077004594451,0.8968980084386402,2.0465146568053427,-8.066512115361402,3.9075231400593324,-16.09670614026033,23.06493332321846,-5.129915930099926,1.0555210764798595,7.557491759642421
2013-05-31,0.8205174239185098,-16.813643699542435,0.3148846007387185,15.186061847571697,0.0,21.05738145343894,15.415067982725894,-6.202952600600398,-4.761446061964403,0.9350106854312479
2013-06-28,-7.937047878407544,-14.364167585862742,-0.15731836003078925,4.371032636537464,-15.414346297157078,-16.394336805669862,-4.879095692711566,-19.359232221979994,-5.991978240498597,-4.275385652832142
2013-07-31,5.311808721099975,-8.038087640492986,0.15731836003078925,8.206647091931263,2.804457447205433,-8.613131892337211,1.1473314491375675,7.028704674449759,-3.9172992984342514,-0.12218151025686907
2013-08-30,-2.2624599654786692,-11.174785338054516,-1.2532864659460685,0.6042421367591366,-2.804457447205433,-16.148746989111284,-1.532639713365569,-4.392326774624333,-2.1063968358168594,-8.624882964065872
2013-09-30,0.0,7.129156652301205,0.31174572146932533,2.9676283947670967,0.8100469440697644,8.56854357050345,-11.441107464932543,6.1868027563719785,-1.2444061031374076,3.259830398027397
2013-10-31,-13.291355233955482,-5.177619263541722,-0.7842696898690882,-2.6673106779797173,-2.450095927934992,-1.0155644631085536,0.0,-3.619945405659042,0.5374018102745737,2.530021768006474
2013-11-29,-2.3133880315464594,14.374279495634035,-0.9580097374297658,7.5181490691515585,-5.961732363197747,6.871199385052673,-7.644036958653722,-2.5668573507129366,-4.943863123139369,-3.8224182642349724
2013-12-31,0.0,12.316257554026055,5.220891035840491,-15.322122838125285,-6.793831256254368,7.893671248538503,11.591339510262522,9.479204029918531,-9.64263232158249,3.0591652978087858
2014-01-31,24.103667282825914,5.426108091852466,-1.892237822432019,7.903293917592702,-1.9261381811815248,10.386372927191267,3.1604184315430217,13.354187545312524,5.8663305019369005,1.917100991101428
2014-02-28,4.369471160514671,2.4351953434353035,0.4734374947460651,-3.715730711438514,4.739012369667428,14.320163231211236,5.616965340781022,-2.532571041411824,13.06031328454349,2.3789372932593977
2014-03-31,5.863659007137656,13.781577202070228,-1.1182705363789402,7.297479432915122,0.9259325412796393,4.023223663153175,14.812997000882433,11.538014433406474,-3.5115758037544964,1.7179544956086978
2014-04-30,33.631552236815395,8.601332904702641,1.9102949238119393,1.7443035453365674,2.26701563325884,3.3415504540522,-3.3150722914164987,-10.555426356260167,2.6476395446836776,-2.7106698549015817
2014-05-30,4.148595568259594,17.589148240537078,8.74116764782924,-4.118404088801242,14.963550228692757,5.7547153904507375,-9.83111232435121,5.693978138507738,-0.17763746899497335,-0.3741244557020629
2014-06-30,12.945429377630191,6.2520115907716445,3.5452968219883196,2.080402111513724,-5.558471813922594,11.783623308802316,-4.65200156348935,-14.680209805525823,14.868904615887146,1.1237323412646383
2014-07-31,-6.949921449604712,11.82617647366957,4.8882585264987455,5.158950587877076,9.718597376271987,-14.82668123248434,7.10114469091625,6.613732390383742,1.7844433755032973,0.12162761340173134
2014-08-29,24.825007341643346,24.445373788514857,4.665170661538642,6.489015836055589,5.056474155397073,7.929825872126539,36.71041138690949,15.18629787103336,-3.6056430971065367,0.36950269532871616
2014-09-30,8.142214962004513,15.715955270273874,1.010421062993938,-5.931888904901594,-6.551393306745545,-1.4420456547791005,-7.841597440978809,3.2128479459508696,-9.453458122218272,-1.1181959854530632
2014-10-31,-2.0030276238271583,25.431230598341337,0.0,-18.231995107889354,-5.403395655607479,0.0,14.330317821632654,10.118817261912483,4.116306741693609,-0.6254208458467581
2014-11-28,-10.037613304960757,-6.706976772719209,1.3687927579972836,0.9950712408842932,-3.638745123209297,0.4799270863832916,-1.0527088963380393,30.372230547865353,-1.7899633687502359,-0.12331148919741963
2014-12-31,-5.194628585117211,-7.872319122288118,4.715045397965412,-15.725722924186947,1.2127435028753908,15.145062747864468,-3.4996451714157217,-7.843047637328926,0.5894245825881939,-0.7882923703355083
2015-01-30,9.113953505536276,24.149222608644294,-12.597178390374797,5.694380679021371,9.4558208108257,21.81139103176486,-8.601289306598403,0.3639460110597348,13.849360925766607,-7.987313471436508
2015-02-27,11.68339383889574,-7.550783903222857,14.51071248439968,-6.478883015801884,8.9828359931162,-1.3322428516876705,2.36693131068737,-7.280706084128852,10.869901402237314,5.8850996451523585
2015-03-31,-12.175677663775453,4.411103001212169,0.3566461678739863,-8.200892042983021,-2.7847827375775402,9.008550445181296,12.61953529871338,0.13048236170112304,-0.6526491621679398,23.44636037706005
2015-04-30,-1.3652707722126678,-0.564460051615967,6.62248941821959,13.938858440896329,8.78947927793332,3.6222427940495905,30.048681797012833,14.612383948957941,37.97710241630021,7.387310019048243
2015-05-29,28.611842186582503,9.702403192351738,-14.35072651053213,-13.938858440896329,1.6020774510954183,5.7688666669340805,-7.528386003310317,-14.483050780491968,-15.086744763773119,11.943104876145139
2015-06-30,29.819522396250253,32.95992750133312,4.363978442106919,-11.778456226323275,18.021433092221972,-11.571324481025513,2.0366931504666397,-12.135232884325298,-14.22287421546633,-9.054530687318785
2015-07-31,-7.599103794874118,-7.145909490522406,23.408433519727723,-1.4531518681329736,-3.245112897067859,23.190959398146926,-3.070751232170821,-1.3287531354529314,5.047405233246849,-16.337490189703896
2015-08-31,-14.976691613125226,-2.2743429542769533,-28.030719021039285,-9.08244171629411,5.351455639165881,-5.906773706036361,-13.799618086048326,-5.811902522391144,-5.167561450767177,-1.3481374501972176
2015-09-30,-5.845166248774536,2.40653499343928,1.6510028966730594,23.165315424859667,-13.055375404088121,3.382217540424648,-0.7186192439007755,4.465255505660437,9.86049558562403,11.726381775083006
2015-10-30,-5.7155763538013105,-13.409804116398938,-3.847535059608198,-6.567178838397414,9.609676499272357,-7.985497326004243,-8.004259560823357,-9.140497398859893,-4.010229754336514,-2.032320887191208
2015-11-30,-13.520930258840824,1.6480312311344392,-1.5794902009822032,-10.084192616204657,3.965424558098718,-10.500690886489128,-1.3106835684325802,-2.1682565862702674,-8.16451921295398,-20.178217607852922
2015-12-31,1.0417397526235384,-3.2837393121658565,9.754079423662532,2.996948608032657,10.178168696894563,0.9150160621103076,2.2334062911825825,0.3807014572394962,-2.881364279642007,12.301812688007807
2016-01-29,-11.992182797841178,-9.346527237644331,-19.319776464395844,-5.6287557239958375,-10.271895272113785,3.595467699589605,3.8222223247300846,7.411701920108271,-7.0194664767297965,3.1327576721196237
2016-02-29,5.507609810901126,-25.445584918043274,-0.7443400061907468,-2.0203306693987955,-3.7612904379735745,12.94677229620076,4.401614089164063,-0.957216512176462,5.470257053518601,-0.9971391588820211
2016-03-31,-6.413493498086353,0.1087908603215837,2.6656849349739886,5.130153578250418,5.333586484497221,0.25699332124018426,-6.167257505948243,4.082199452025481,-0.911609514464029,3.716416651561172
2016-04-29,6.169553972245456,9.837246390965326,0.43657855420242697,1.014072451412673,3.8214289719310734,7.925266220483085,-12.16058886758713,-4.082199452025481,16.958576664691716,-5.625326918264051
2016-05-31,-6.298758918465008,7.776417818323367,-9.299825822913554,-6.358733083391144,-14.792613905489471,-12.805516603578582,-7.145884569037442,17.04944262728114,16.669587947800313,-2.5225156197434373
2016-06-30,-3.9798984397076964,9.398192563052277,-1.930853821534395,4.832311057172856,-2.345038066861349,2.163521279454894,6.569488250947764,-2.8787004150483853,1.6705369328470887,-5.374609485486825
2016-07-29,7.5552979813108045,-24.32778991512894,1.1327926809141964,12.062473592000966,7.1548657799028526,2.1177025840593444,-0.5797379153937854,3.6864753605714284,9.481033930522642,3.141135845614418
2016-08-31,2.6018895775351325,-18.062814406884797,1.435389970888501,7.4433129901114725,37.7456906192803,-8.181115726252308,-0.5831184838598347,17.086542292337548,-6.754898464862169,-0.3593939734354734
2016-09-30,2.056524667675763,4.34579765295382,3.282305516692663,-1.7014058145024435,18.454026883465602,-7.669379226765116,12.102605987844406,1.0112707800043808,3.521371217413982,-1.0808711326682818
2016-10-31,-7.1987251534092245,-33.96356911538305,-1.861584910431091,-12.316059903093457,12.839734944912617,-1.5479640668601746,-6.41931417304491,0.2235285308562318,-11.930720837345632,-5.073227850256057
2016-11-30,0.12787530856988027,-3.8266495024656066,-5.140615483572564,-7.45633652611879,-22.940614733864173,4.268517528828575,-2.801276582651546,-8.863579034047575,7.508041086909234,-1.1444192698368383
2016-12-30,5.290310989528457,18.27921410549944,5.157542162880624,1.1707408332812363,-8.353147094514046,-7.273691942763705,-12.853618159452473,5.242035627128594,5.636077326535371,7.799290689533311
2017-01-31,-4.663958230891652,-24.035221029435938,0.0,5.245437099660322,1.3305448187807656,-4.140065417793792,-6.410342417085779,-2.850117473264291,-8.668870017970587,-1.4791740451551405
2017-02-28,1.318674020280497,5.505785561195076,0.3210637280756323,1.68951590742914,-10.116771973928262,0.7020235643293127,-1.050847636939345,-0.24202820753664867,13.894896548014835,6.727762278252136
2017-03-31,1.8156510362905998,4.196475714471148,-1.125418353654517,-3.509756745188497,8.212463388657554,2.076976148638554,4.475937262563434,-3.439479385614863,0.16275210655507522,13.959331901792549
2017-04-28,0.7677412807074013,12.233891137888797,-0.3247033528743337,-4.380199860987144,0.0,-8.950606863842303,-1.0152843338778084,3.1977505088259583,7.726626752160648,0.8045496058861623
2017-05-31,4.367009256524668,15.803957129003798,1.2925350012468861,1.376699207549681,-7.383028500815758,15.895151259612206,10.638007783498438,0.7243208065021989,-8.549787128731001,1.1948162094280512
2017-06-30,0.0,-18.56919102143184,-0.644179206748241,-4.297682498502109,-2.3026807771821645,-4.427116479169513,-4.6957483871509,4.350383786522105,-7.282334843736837,2.4472587411037416
2017-07-31,-1.7239869927252904,-6.932682125327361,-0.9741169055552668,-6.344065676787558,-1.2784922513606745,-2.0678228725864223,4.389511177617855,2.1631341180989416,-5.013059590689828,-3.642074950531793
2017-08-31,-11.855686297922752,1.162050902269307,-6.736273942848658,-8.159612156562712,-7.57712370718302,-7.223309704873593,-10.672439849964377,13.465740459598052,-0.9390938435728913,-0.704666128296072
2017-09-29,-6.949634512388414,23.560624841408462,-2.467271198623422,-8.195982131398871,-21.91045655981565,-9.021715373706307,-3.826604339854711,-7.244445570205027,-8.460188031638793,6.731648099504994
2017-10-31,-4.916195189574513,16.212750930722386,3.67844817245615,6.919101818889661,-1.159817773028049,31.268672145245713,3.1415754386982186,0.2113208333573091,0.0,5.057747474352858
2017-11-30,1.7175060670247433,3.2718392315269185,2.7212563524884104,4.153940854733662,6.217093665779494,23.05298796838473,-6.38505591612244,12.585064570927162,19.183741573480972,0.44635520553759633
2017-12-29,3.4496045830719524,-12.82815186316082,1.8143600703968588,-5.443779752057942,-5.345123836976562,-6.874095058878016,3.09687289541678,-0.7390814328314121,-8.216966286691374,-5.975774086629393
2018-01-31,2.6462756535574172,22.90096309009435,-1.1922558280007323,17.17229566288294,33.732454929720475,16.746574183120888,4.226017257923331,1.1303568417727838,20.44415108588069,-8.719255089042655
2018-02-28,-1.236192281746984,-11.340663689512276,-0.8637712722763702,-10.166127728215102,-5.9842864395100115,-5.356853980751097,-3.1527005747332026,-11.183106033802304,6.218555636988299,-7.70309617251268
2018-03-30,2.457289266924345,5.624711645958769,1.7143444166192623,0.24508598553127925,-3.5890959602859596,15.307210436011243,0.0,-0.8412672363166784,20.453546815197843,-0.577248826341048
2018-04-30,0.7564962919939688,16.77686503867868,19.559502552277763,-3.242491584541529,6.837653207935723,22.232351481453527,5.873979521049222,-4.31588808932819,29.988429890396162,-1.0381602051377392
2018-05-31,-7.01853179172689,-13.82792874136225,-8.920823541173117,-4.272304637129487,0.8495722765315961,12.27953323638351,-13.25726816988304,-8.151725204748406,24.2237046083825,0.34569781227675733
2018-06-29,-8.951776545668455,-10.669738000925832,2.716635654069144,-6.842118861658353,-10.230958467343054,-15.607520096948235,5.9495590947570065,-5.912475374903803,11.871251337097632,-0.9323749226941125
2018-07-31,-6.948130263673935,-23.379173703752443,-7.093083548993029,1.265467431504863,-6.781876183222835,-7.6797984612737125,-8.275369995653925,3.0003746635303585,-25.15205842841448,-5.158072333758845
2018-08-31,2.2467397172895254,11.684373963266026,2.0548114091906378,10.229220322855426,11.360954004691592,14.814290725477264,7.550820993554552,-5.702233171759286,12.774836297269587,-2.7485714666852346
